Influencer_Id;Post_Id;Post_URL;Number_of_comments
758826;138472733;http://www.makeuptalk.com/f/topic/137635-fortune-cookie-soap-autumn-box-2015/;-1
10758;2693943;http://love-aesthetics.blogspot.com/2013/07/d-i-y-casette-case-iphone-holder.html;48
2294503;129823188;http://raddestmom.com/2015/04/07/homemade-yummy-gummy-snacks/;7
1445832;141720697;http://lecoquelicotblog.com/inspiraciones/paris-los-votos-de-fabi-alan/;8
994117;141828005;http://rumahsmakeupdelight.blogspot.com/2015/08/makeup-academy-and-jordana-pakistan.html;0
1683316;66236439;http://gringanabrasa.com/2014/12/tune-tuesday-twice/;0
1774313;113860657;http://www.neutralheaven.com/2015/04/fashion-pick-of-week-haider-ackermann.html;1
47202;140093027;http://threadsence.com/Blog/stay-tuned-go-time/;-1
1506080;141827949;http://adventure-journal.com/2015/08/dreamy-flight-over-block-island/;-1
880112;40169874;http://www.nuggetonabudget.com/2013/12/supporthandmade-wake-me-up-designs.html;2
1564763;141811013;http://troprouge.blogspot.com/2015/08/little-black-swim.html;6
948716;122684826;https://hellokorin.wordpress.com/2015/06/20/hellokorin-is-having-a/;-1
2363590;141366920;http://food.blog.austin360.com/2015/08/24/farmer-as-artist-exhibit-returns-to-prizer-gallery/;-1
1155383;141449013;http://www.stylecraze.com/articles/magical-ways-marcus-aurelius-meditation-benefits-you/;0
746331;140918585;http://www.messynessychic.com/2015/08/24/13-things-i-found-on-the-internet-today-vol-cxli/;12
1092687;119934922;http://littlemiss-e.blogspot.com/2015/06/beauty-wishlist-june-2015-little-miss-e.html;0
32707;141662886;http://anouska.net/2015/08/topshop-fall-outfit2015/;14
1721967;141652700;http://luckyottershaven.com/2015/08/27/8097/;-1
1578374;141686737;https://repressingthecrazy.wordpress.com/2015/08/26/6-makeup-products-challenge/;-1
1640226;106838663;https://vaidakaklauskaite.wordpress.com/2013/12/10/grace-cathedral/;-1
1493222;106796264;https://adriaen22.wordpress.com/2015/03/20/we-the-people/;11
1926040;139766989;http://noshingwiththenolands.com/chewy-oatmeal-raisin-cookies-creativecookieexchange/;16
1221559;123498415;https://sophielmcadam.wordpress.com/2015/05/20/shock-report-your-taxes-will-subsidize-dirty-oil-corporations-by-5-3-trillion-this-year/;-1
1155531;141835046;https://iakal.wordpress.com/2015/08/27/isis-vs-al-qaeda/;1
2442546;140658996;http://pinkperception.com/all-reviews/sigma-beauty-structural-lashes-mascara-review-and-photos/;0
931421;140257633;http://www.ourexternalworld.com/2015/08/za-total-hydration-fresh-foamy-cleanser.html;2
914516;140978701;http://www.soapqueen.com/bath-and-body-tutorials/lip-products/how-to-create-lip-product-recipes/;6
325086;139815702;http://apairandasparediy.com/2015/08/quick-diy-test-tube-bolt-vases.html;12
1449589;141741643;http://www.momgenerations.com/2015/08/getting-gorgeous-lips-with-restylane-silk/;-1
1452149;141681524;https://paniniamerica.wordpress.com/2015/08/25/teaser-gallery-panini-america-breaks-five-early-boxes-of-2014-15-gala-basketball/;7
2357031;139412946;http://fortheloveofthesouth.com/2015/08/19/muscadine-focaccia/;-1
1051285;141221288;http://www.zankyou.us/p/the-best-wedding-photographers-of-new-york;2
1318974;141701292;http://www.awesomelyluvvie.com/2015/08/petty-confessions.html;-1
931969;106851882;http://www.eatliverun.com/chickpea-and-pasta-soup-pasta-e-ceci/;-1
880670;127315455;http://www.mschanda.com/2015/07/it-cosmetics-voteitgirl-top-20-unboxing.html;-1
2368568;141373461;http://kellymisa.com/2015/08/25/extinct-sunwear/;-1
2509411;123709371;http://joliquetoday.com/get-ready-for-summer/;0
2366043;141273456;http://www.carodaur.com/beauty/summerlook/;4
939948;113301407;http://www.bentleyblonde.com/2015/02/mac-cinderella-collection-for-spring.html;0
2381107;140493734;http://www.thefoodclub.dk/grillet-dorade-med-knuste-kartofler/;-1
45163;140869036;http://www.keikolynn.com/2015/08/flower-crown-workshop-2.html;-1
1461526;141782862;http://arabia.style.com/fashion/shopping-guide/street-style-silk-dress-sandals-party-outfit-ideas/;-1
1437564;141713753;http://www.miaminewtimes.com/music/eighty-sixed-records-hopes-to-expose-south-floridas-hardcore-scene-7845962;-1
748115;141782162;http://www.jestemkasia.com/2015/08/simple-black-tops.html;42
876675;140936201;http://sugarandcloth.com/2015/08/diy-serving-tray-with-a-bowl-rest/;4
2006123;139773903;http://sara-carbonero.blogs.elle.es/2015/08/17/las-ensaladas-son-para-el-verano/;191
748560;141504723;http://www.blogdaleoliveira.com/2015/08/look-dolce-gabbana-inspired.html;-1
756899;141148742;http://www.sydnestyle.com/2015/08/what-to-wear-to-a-bridal-shower-brunch/;14
2365528;141368868;http://fitness.blog.austin360.com/2015/08/25/take-a-free-class-sept-7-during-austins-free-day-of-yoga/;-1
1074222;141259459;http://insidebrucrewlife.com/2015/08/apple-praline-cake/;21
945646;140954695;http://www.sydnestyle.com/2015/08/black-skinny-jeans-day-to-night/;6
1808711;139751837;http://www.slowcookerfromscratch.com/2014/08/slow-cooker-smothered-sweet-pork-burritos.html;0
1467350;119073874;http://www.eggcanvas.me/blog/2015/3/2/snow-storms;137
324536;21389598;http://wwhatshewore.blogspot.com/2014/06/samii-ryan-keith-haring-top.html;-1
746390;140934395;http://burnettsboards.com/2015/08/enchanting-tuscan-wedding-ideas/;8
883652;140937565;http://www.spoonforkbacon.com/2015/08/ice-cream-recipes-love-much/;-1
324615;7468183;http://www.edwardzo.com/my-new-youtube-channel-is-up/;-1
753100;140959522;http://www.houseofturquoise.com/2015/08/struktur.html;5
876548;141225386;http://ourbestbites.com/2015/08/banana-pudding-in-a-jar/;-1
882349;140043666;http://biblicalhomemaking.blogspot.com/2015/08/postpartum-life-2-weeks-in-baby-6.html;10
2424589;140631283;http://naked-traveler.com/2015/08/10/nggak-sengaja-ke-kenya/;21
1460173;141778952;http://www.theluxuryspot.com/4-signs-cervical-cancer/;-1
2358835;117763739;http://www.becwinnel.com/news/2014/11/11/robina-hand-embellished-prints;-1
981290;141812366;http://simple-alien.blogspot.com/2015/08/my-poison.html;-1
2448602;139048294;http://mybootifulbeauty.blogspot.com/2015/08/chi-beads-coffee-scrub-review.html;0
929940;139064918;http://www.prettyneatliving.com/week-in-review-august-16-2015/;15
19556;140868466;http://www.soniaeryka.com/2015/08/chateau-fleur-haute-couture-2016.html;8
1369639;140434113;http://amerikanisch-kochen.de/hush-puppies-hushpuppy-hushpuppies/4757;-1
47574;140879799;http://fuckingyoung.es/50-boys-of-summer-2015-part-1/;0
1292023;141492743;http://www.tammileetips.com/2015/08/grape-nuts-berry-waffle-recipe/;16
325856;141818119;http://troprouge.blogspot.com/2015/08/little-black-swim.html;6
945685;141003134;http://designcrushblog.com/2015/08/24/sarah-ball/;0
1051144;139095840;http://www.bodasdecuento.com/featured-on-green-wedding-shoes/;-1
881380;140937338;http://diyshowoff.com/2015/08/22/decorating-with-natural-accents/;-1
1455213;141825417;http://www.blogto.com/archives/../radar/2015/08/the_top_weekend_events_in_toronto_august_28-30_2015/;0
